DATE,TMAX,TMIN,HUMIDITY,PRCP,PRESSURE,RAIN
4/29/2013,36,26,74,4.9,1004,TRUE
4/30/2013,37,26,74,4,1004,TRUE
5/1/2013,37,26,71,4.2,1002,TRUE
5/2/2013,38,27,71,2.7,999,TRUE
5/3/2013,38,27,68,5.9,1000,TRUE
5/4/2013,33,27,75,26.2,1003,TRUE
5/5/2013,31,25,81,9.6,1006,TRUE
5/6/2013,30,25,84,6.9,1005,TRUE
5/7/2013,32,24,84,5.6,1004,TRUE
5/8/2013,34,25,83,4.1,1003,TRUE
5/9/2013,32,26,88,1.7,1003,TRUE
5/10/2013,32,27,86,1.2,1003,TRUE
5/11/2013,31,27,86,0.4,1002,TRUE
5/12/2013,32,27,82,1.3,1004,TRUE
5/13/2013,35,26,73,2.3,1004,TRUE
5/14/2013,34,26,72,3,1003,TRUE
5/15/2013,33,27,75,0,1002,FALSE
5/16/2013,27,23,91,14.4,999,TRUE
5/17/2013,33,23,83,2.7,1003,TRUE
5/18/2013,31,26,88,2.7,1004,TRUE
5/19/2013,33,26,84,0.1,1003,TRUE
5/20/2013,29,26,90,34.8,1003,TRUE
5/21/2013,32,26,84,1,1002,TRUE
5/22/2013,32,25,84,1.8,1001,TRUE
5/23/2013,32,27,84,6.5,1000,TRUE
5/24/2013,31,26,85,8.9,1000,TRUE
5/25/2013,32,26,86,0.6,1000,TRUE
5/26/2013,33,26,83,0.2,1001,TRUE
5/27/2013,32,26,80,0,1001,FALSE
5/28/2013,34,26,78,0,1001,FALSE
5/29/2013,33,26,79,7.1,1000,TRUE
5/30/2013,30,26,86,1.6,999,TRUE
5/31/2013,32,24,81,1.7,1002,TRUE
6/1/2013,32,24,83,2.8,1004,TRUE
6/2/2013,34,26,78,3,1002,TRUE
6/3/2013,35,27,73,0.2,1001,TRUE
6/4/2013,35,27,74,0.7,1002,TRUE
6/5/2013,34,27,75,4.7,1002,TRUE
6/6/2013,33,27,80,0.2,1002,TRUE
6/7/2013,31,26,85,0,1001,FALSE
6/8/2013,33,26,83,0,1000,FALSE
6/9/2013,33,26,85,0.1,998,TRUE
6/10/2013,34,26,82,0,998,FALSE
6/11/2013,33,27,79,1.5,998,TRUE
6/12/2013,34,26,77,1.8,998,TRUE
6/13/2013,33,26,78,0,998,FALSE
6/14/2013,32,26,82,0.8,999,TRUE
6/15/2013,33,25,80,1.7,1000,TRUE
6/16/2013,35,26,77,0,1001,FALSE
6/17/2013,35,27,73,0,1000,FALSE
6/18/2013,35,27,75,0.3,998,TRUE
6/19/2013,34,27,80,12.9,998,TRUE
6/20/2013,34,27,76,0.9,998,TRUE
6/21/2013,34,27,76,0.6,997,TRUE
6/22/2013,34,27,78,2.8,997,TRUE
6/23/2013,34,27,75,0,996,FALSE
6/24/2013,33,27,79,0,997,FALSE
6/25/2013,30,27,86,0.7,1000,TRUE
6/26/2013,32,26,85,0,1001,FALSE
6/27/2013,32,26,84,0,999,FALSE
6/28/2013,32,26,87,0,998,FALSE
6/29/2013,31,26,89,3.2,997,TRUE
6/30/2013,31,26,87,19.5,998,TRUE
7/1/2013,33,26,83,0,997,FALSE
7/2/2013,31,26,84,2.3,997,TRUE
7/3/2013,32,26,83,0,999,FALSE
7/4/2013,31,26,88,0.3,1000,TRUE
7/5/2013,33,26,82,1,1001,TRUE
7/6/2013,33,26,81,0,1003,FALSE
7/7/2013,32,26,82,0.9,1003,TRUE
7/8/2013,33,26,80,0.7,1001,TRUE
7/9/2013,32,26,83,2.6,999,TRUE
7/10/2013,33,26,83,2,998,TRUE
7/11/2013,32,26,83,0.9,1000,TRUE
7/12/2013,32,26,82,0,1001,FALSE
7/13/2013,32,26,83,0,1001,FALSE
7/14/2013,33,26,80,1.1,999,TRUE
7/15/2013,33,27,79,0.2,999,TRUE
7/16/2013,33,26,81,2,999,TRUE
7/17/2013,33,27,80,0,1000,FALSE
7/18/2013,31,26,84,0.4,998,TRUE
7/19/2013,31,26,84,0.6,997,TRUE
7/20/2013,33,26,80,0,999,FALSE
7/21/2013,33,27,80,1.6,996,TRUE
7/22/2013,34,27,76,0,997,FALSE
7/23/2013,35,27,75,0,997,FALSE
7/24/2013,33,27,78,1,998,TRUE
7/25/2013,34,26,80,0,996,FALSE
7/26/2013,33,26,81,0,995,FALSE
7/27/2013,30,26,86,0,999,FALSE
7/28/2013,29,26,90,0,1000,FALSE
7/29/2013,33,25,82,0,997,FALSE
7/30/2013,33,25,79,0,995,FALSE
7/31/2013,32,26,80,0,997,FALSE
8/1/2013,32,26,84,0.4,999,TRUE
8/2/2013,33,26,82,3.4,1001,TRUE
8/3/2013,33,26,79,0.2,1001,TRUE
8/4/2013,34,27,79,6,1000,TRUE
8/5/2013,32,26,86,1.7,1002,TRUE
8/6/2013,31,25,84,0,1003,FALSE
8/7/2013,31,26,87,6.3,1003,TRUE
8/8/2013,31,26,84,0.3,1003,TRUE
8/9/2013,32,26,81,0.9,1002,TRUE
8/10/2013,32,26,81,1.6,1002,TRUE
8/11/2013,31,26,87,1.1,1004,TRUE
8/12/2013,30,25,87,0,1003,FALSE
8/13/2013,33,26,82,5.6,1003,TRUE
8/14/2013,32,26,85,2.1,1002,TRUE
8/15/2013,31,26,87,13.9,1003,TRUE
8/16/2013,27,26,93,2.3,1002,TRUE
8/17/2013,32,25,87,2.6,1000,TRUE
8/18/2013,30,25,88,0,999,FALSE
8/19/2013,30,25,90,0.2,998,TRUE
8/20/2013,30,24,87,0,997,FALSE
8/21/2013,31,25,87,0,999,FALSE
8/22/2013,33,25,83,0.4,1000,TRUE
8/23/2013,33,25,83,0.6,1001,TRUE
8/24/2013,34,26,82,0.5,1001,TRUE
8/25/2013,33,26,80,0,1000,FALSE
8/26/2013,34,27,81,0.7,999,TRUE
8/27/2013,30,25,90,0,1000,FALSE
8/28/2013,30,25,85,0,1003,FALSE
8/29/2013,31,26,85,2.7,1004,TRUE
8/30/2013,31,25,87,3.7,1003,TRUE
8/31/2013,32,25,84,1.9,1003,TRUE
9/1/2013,32,26,85,5.8,1003,TRUE
9/2/2013,32,26,86,0.4,1004,TRUE
9/3/2013,30,26,86,0.4,1004,TRUE
9/4/2013,31,26,86,0,1002,FALSE
9/5/2013,33,26,83,0.5,1002,TRUE
9/6/2013,33,26,81,0.7,1004,TRUE
9/7/2013,32,26,84,0.1,1006,TRUE
9/8/2013,32,25,85,0,1007,FALSE
9/9/2013,30,25,86,4.3,1007,TRUE
9/10/2013,29,25,91,11.3,1006,TRUE
9/11/2013,31,25,85,4.3,1005,TRUE
9/12/2013,33,26,80,3.2,1006,TRUE
9/13/2013,34,27,75,0,1005,FALSE
9/14/2013,32,27,81,3,1004,TRUE
9/15/2013,32,25,80,1.7,1002,TRUE
9/16/2013,32,26,82,0.8,1000,TRUE
9/17/2013,32,26,84,0.8,1000,TRUE
9/18/2013,28,25,91,0,1000,FALSE
9/19/2013,32,25,85,0.7,1001,TRUE
9/20/2013,32,25,84,0.4,1003,TRUE
9/21/2013,33,25,80,2.9,1004,TRUE
9/22/2013,33,26,81,8.2,1002,TRUE
9/23/2013,34,26,80,2.2,1001,TRUE
9/24/2013,34,27,79,6.3,1002,TRUE
9/25/2013,32,27,84,5.3,1005,TRUE
9/26/2013,32,26,84,0.7,1006,TRUE
9/27/2013,32,26,85,4.7,1005,TRUE
9/28/2013,31,26,88,0,1004,FALSE
9/29/2013,26,25,96,4.2,1003,TRUE
9/30/2013,28,24,87,0,1003,FALSE
10/1/2013,31,24,81,0,1005,FALSE
10/2/2013,33,25,76,0,1007,FALSE
10/3/2013,30,25,84,0.4,1008,TRUE
10/4/2013,31,24,85,6.2,1007,TRUE
10/5/2013,30,24,90,2.7,1006,TRUE
10/6/2013,29,24,91,0.7,1007,TRUE
10/7/2013,31,24,88,4,1007,TRUE
10/8/2013,31,24,87,0,1008,FALSE
10/9/2013,29,23,86,0,1009,FALSE
10/10/2013,32,24,76,0,1009,FALSE
10/11/2013,32,23,79,0,1008,FALSE
10/12/2013,31,24,80,0,1007,FALSE
10/13/2013,32,25,85,0.2,1007,TRUE
10/14/2013,31,24,86,0.6,1007,TRUE
10/15/2013,31,24,88,3.3,1008,TRUE
10/16/2013,31,24,86,8.1,1007,TRUE
10/17/2013,31,24,83,0.4,1008,TRUE
10/18/2013,32,25,80,0.3,1009,TRUE
10/19/2013,32,25,80,0.9,1009,TRUE
10/20/2013,31,24,81,0.7,1009,TRUE
10/21/2013,30,24,85,0.5,1009,TRUE
10/22/2013,28,24,88,0.3,1011,TRUE
10/23/2013,29,23,84,0.2,1012,TRUE
10/24/2013,29,23,81,0.3,1011,TRUE
10/25/2013,26,23,89,3.8,1011,TRUE
10/26/2013,25,22,93,1.1,1010,TRUE
10/27/2013,27,21,86,0,1008,FALSE
10/28/2013,29,22,82,0,1008,FALSE
10/29/2013,29,21,80,1.8,1011,TRUE
10/30/2013,29,21,75,0,1012,FALSE
10/31/2013,29,20,72,0,1013,FALSE
11/1/2013,29,20,75,0,1013,FALSE
11/2/2013,29,20,72,0,1012,FALSE
11/3/2013,30,20,75,0.2,1013,TRUE
11/4/2013,29,20,76,0,1014,FALSE
11/5/2013,28,19,75,0,1014,FALSE
11/6/2013,28,18,79,0,1014,FALSE
11/7/2013,28,19,75,0,1013,FALSE
11/8/2013,29,19,74,0,1011,FALSE
11/9/2013,29,19,75,0,1011,FALSE
11/10/2013,29,19,77,0,1010,FALSE
11/11/2013,28,18,74,0,1009,FALSE
11/12/2013,28,17,74,0,1009,FALSE
11/13/2013,27,17,74,0,1010,FALSE
11/14/2013,28,18,75,0,1011,FALSE
11/15/2013,29,18,73,0,1011,FALSE
11/16/2013,29,19,72,0,1012,FALSE
11/17/2013,28,17,73,0,1012,FALSE
11/18/2013,28,17,72,0,1012,FALSE
11/19/2013,27,17,73,0,1012,FALSE
11/20/2013,27,17,72,0,1011,FALSE
11/21/2013,27,18,69,0,1011,FALSE
11/22/2013,27,18,68,0,1012,FALSE
11/23/2013,27,18,75,0,1012,FALSE
11/24/2013,27,17,69,0,1012,FALSE
11/25/2013,27,18,72,0,1010,FALSE
11/26/2013,27,18,70,0,1009,FALSE
11/27/2013,28,17,72,0,1011,FALSE
11/28/2013,28,19,72,0,1013,FALSE
11/29/2013,28,19,68,0,1013,FALSE
11/30/2013,28,19,71,0,1012,FALSE
12/1/2013,27,18,70,0,1013,FALSE
12/2/2013,28,19,74,0,1013,FALSE
12/3/2013,28,19,72,0,1012,FALSE
12/4/2013,27,18,67,0,1012,FALSE
12/5/2013,27,19,71,0,1011,FALSE
12/6/2013,27,18,70,0,1010,FALSE
12/7/2013,27,19,71,0,1011,FALSE
12/8/2013,27,19,67,0,1011,FALSE
12/9/2013,26,18,68,0,1010,FALSE
12/10/2013,27,18,64,0,1009,FALSE
12/11/2013,27,18,69,0,1011,FALSE
12/12/2013,26,17,59,0,1010,FALSE
12/13/2013,25,15,52,0,1011,FALSE
12/14/2013,25,15,57,0,1011,FALSE
12/15/2013,25,15,62,0,1012,FALSE
12/16/2013,25,14,63,0,1014,FALSE
12/17/2013,24,14,55,0,1013,FALSE
12/18/2013,25,14,54,0,1012,FALSE
12/19/2013,24,17,66,0.8,1012,TRUE
12/20/2013,25,15,69,0,1014,FALSE
12/21/2013,25,16,72,0,1015,FALSE
12/22/2013,25,17,67,0,1017,FALSE
12/23/2013,27,17,66,0,1016,FALSE
12/24/2013,26,17,64,0,1016,FALSE
12/25/2013,24,15,60,0,1017,FALSE
12/26/2013,23,13,58,0,1015,FALSE
12/27/2013,23,13,66,0,1015,FALSE
12/28/2013,24,13,61,0,1015,FALSE
12/29/2013,25,13,55,0,1015,FALSE
12/30/2013,24,14,54,0,1016,FALSE
12/31/2013,24,13,63,0,1016,FALSE
1/1/2014,25,14,62,0,1015,FALSE
1/2/2014,26,15,59,0,1015,FALSE
1/3/2014,24,15,53,0,1015,FALSE
1/4/2014,24,13,60,0,1014,FALSE
1/5/2014,24,12,59,0,1012,FALSE
1/6/2014,21,16,68,0,1013,FALSE
1/7/2014,24,13,62,0,1015,FALSE
1/8/2014,23,12,43,0,1016,FALSE
1/9/2014,23,12,58,0,1015,FALSE
1/10/2014,25,14,65,0,1014,FALSE
1/11/2014,26,15,56,0,1014,FALSE
1/12/2014,25,16,63,0.1,1016,TRUE
1/13/2014,25,16,61,0,1016,FALSE
1/14/2014,25,15,69,0,1015,FALSE
1/15/2014,25,15,64,0,1015,FALSE
1/16/2014,24,14,58,0,1016,FALSE
1/17/2014,26,15,61,0,1017,FALSE
1/18/2014,27,15,59,0,1017,FALSE
1/19/2014,28,16,53,0,1017,FALSE
1/20/2014,27,16,51,0,1019,FALSE
1/21/2014,26,14,54,0,1018,FALSE
1/22/2014,27,15,53,0,1017,FALSE
1/23/2014,27,16,51,0,1016,FALSE
1/24/2014,27,16,55,0,1014,FALSE
1/25/2014,27,16,49,0,1014,FALSE
1/26/2014,26,15,45,0,1015,FALSE
1/27/2014,26,14,46,0,1015,FALSE
1/28/2014,25,13,43,0,1015,FALSE
1/29/2014,27,14,44,0,1015,FALSE
1/30/2014,27,14,48,0,1015,FALSE
1/31/2014,28,15,53,0,1015,FALSE
2/1/2014,28,15,53,0,1015,FALSE
2/2/2014,27,15,43,0,1013,FALSE
2/3/2014,27,14,41,0,1011,FALSE
2/4/2014,27,13,46,0,1009,FALSE
2/5/2014,28,14,50,0,1009,FALSE
2/6/2014,29,16,51,0,1009,FALSE
2/7/2014,29,15,44,0,1009,FALSE
2/8/2014,31,18,44,0,1007,FALSE
2/9/2014,30,19,58,0,1007,FALSE
2/10/2014,29,19,47,0,1009,FALSE
2/11/2014,29,17,44,0,1009,FALSE
2/12/2014,28,17,36,0,1009,FALSE
2/13/2014,27,15,39,0,1012,FALSE
2/14/2014,28,15,40,0,1012,FALSE
2/15/2014,27,16,45,0.1,1011,TRUE
2/16/2014,23,17,75,2.4,1011,TRUE
2/17/2014,25,16,73,0,1012,FALSE
2/18/2014,25,12,56,0,1015,FALSE
2/19/2014,27,13,49,0,1014,FALSE
2/20/2014,28,15,54,0,1012,FALSE
2/21/2014,28,14,42,0,1013,FALSE
2/22/2014,29,15,44,0,1014,FALSE
2/23/2014,30,18,45,0,1014,FALSE
2/24/2014,30,18,55,0,1015,FALSE
2/25/2014,30,19,49,0,1015,FALSE
2/26/2014,30,16,38,0,1013,FALSE
2/27/2014,31,17,43,0,1013,FALSE
2/28/2014,25,19,57,0.1,1014,TRUE
3/1/2014,29,17,65,0,1013,FALSE
3/2/2014,29,17,62,0,1013,FALSE
3/3/2014,30,18,49,0,1013,FALSE
3/4/2014,30,19,37,0,1013,FALSE
3/5/2014,31,20,31,0,1013,FALSE
3/6/2014,30,17,36,0,1013,FALSE
3/7/2014,30,16,40,0,1013,FALSE
3/8/2014,30,16,35,0,1014,FALSE
3/9/2014,30,16,35,0,1013,FALSE
3/10/2014,32,17,34,0,1013,FALSE
3/11/2014,33,19,31,0,1013,FALSE
3/12/2014,33,17,38,0,1012,FALSE
3/13/2014,33,20,45,0,1011,FALSE
3/14/2014,33,20,42,0,1011,FALSE
3/15/2014,34,19,34,0,1013,FALSE
3/16/2014,34,19,27,0,1013,FALSE
3/17/2014,34,17,28,0,1012,FALSE
3/18/2014,35,19,38,0.1,1011,TRUE
3/19/2014,36,22,53,0,1009,FALSE
3/20/2014,35,21,55,0,1009,FALSE
3/21/2014,33,19,53,0,1008,FALSE
3/22/2014,35,19,51,0.2,1006,TRUE
3/23/2014,33,22,61,1.8,1009,TRUE
3/24/2014,24,21,81,0.6,1011,TRUE
3/25/2014,36,23,49,0.5,1009,TRUE
3/26/2014,35,23,52,0.5,1009,TRUE
3/27/2014,37,23,50,0.2,1007,TRUE
3/28/2014,39,24,48,0,1006,FALSE
3/29/2014,39,23,37,0,1005,FALSE
3/30/2014,40,24,33,0,1004,FALSE
3/31/2014,39,24,34,0,1004,FALSE
4/1/2014,38,24,51,0.7,1004,TRUE
4/2/2014,38,23,47,0,1004,FALSE
4/3/2014,36,24,56,0.2,1006,TRUE
4/4/2014,35,22,63,7.2,1007,TRUE
4/5/2014,34,22,60,0.2,1008,TRUE
4/6/2014,35,24,54,0,1008,FALSE
4/7/2014,34,24,71,2.2,1008,TRUE
4/8/2014,36,26,73,2,1006,TRUE
4/9/2014,34,26,72,4.5,1007,TRUE
4/10/2014,38,25,54,0.8,1008,TRUE
4/11/2014,38,23,38,0,1008,FALSE
4/12/2014,38,24,43,0,1007,FALSE
4/13/2014,38,24,40,0.2,1008,TRUE
4/14/2014,38,24,36,0,1009,FALSE
4/15/2014,39,26,33,0,1008,FALSE
4/16/2014,39,26,35,0,1006,FALSE
4/17/2014,38,25,41,0,1005,FALSE
4/18/2014,40,26,45,0,1007,FALSE
4/19/2014,40,27,46,0,1006,FALSE
4/20/2014,41,28,34,0,1006,FALSE
4/21/2014,40,27,28,0,1006,FALSE
4/22/2014,40,26,27,0,1008,FALSE
4/23/2014,41,27,27,0,1006,FALSE
4/24/2014,41,26,29,0,1004,FALSE
4/25/2014,40,28,43,0,1004,FALSE
4/26/2014,39,27,53,0.5,1005,TRUE
4/27/2014,41,27,56,0,1005,FALSE
4/28/2014,40,27,58,0.6,1006,TRUE
4/29/2014,39,28,61,3.3,1005,TRUE
4/30/2014,38,27,63,2.2,1006,TRUE
5/1/2014,39,27,62,0.1,1005,TRUE
5/2/2014,36,27,65,0.3,1006,TRUE
5/3/2014,36,27,64,0.6,1006,TRUE
5/4/2014,37,27,62,4.7,1006,TRUE
5/5/2014,35,27,68,4.4,1008,TRUE
5/6/2014,37,26,60,0,1008,FALSE
5/7/2014,38,27,59,5.9,1006,TRUE
5/8/2014,35,27,71,3.7,1003,TRUE
5/9/2014,40,28,64,0,1000,FALSE
5/10/2014,38,28,62,0,1001,FALSE
5/11/2014,34,28,60,0,1004,FALSE
5/12/2014,38,27,67,1,1004,TRUE
5/13/2014,38,27,67,1.6,1004,TRUE
5/14/2014,38,28,64,0.2,1002,TRUE
5/15/2014,38,28,69,1.3,1001,TRUE
5/16/2014,39,27,61,0.7,1002,TRUE
5/17/2014,39,27,60,0,1004,FALSE
5/18/2014,39,27,58,0,1004,FALSE
5/19/2014,39,28,57,0,1004,FALSE
5/20/2014,39,28,56,0,1003,FALSE
5/21/2014,41,27,54,0,1001,FALSE
5/22/2014,39,27,61,0,1000,FALSE
5/23/2014,38,27,62,1.7,1002,TRUE
5/24/2014,37,28,66,0,1005,FALSE
5/25/2014,36,27,66,0.8,1006,TRUE
5/26/2014,36,27,65,0.2,1007,TRUE
5/27/2014,36,27,65,7,1006,TRUE
5/28/2014,35,27,70,1.6,1004,TRUE
5/29/2014,36,26,67,0.3,1004,TRUE
5/30/2014,36,27,69,0.5,1003,TRUE
5/31/2014,35,27,73,5.8,1003,TRUE
6/1/2014,33,27,76,2.2,1003,TRUE
6/2/2014,34,26,75,1.9,1004,TRUE
6/3/2014,35,26,73,1,1002,TRUE
6/4/2014,36,27,68,0.7,1001,TRUE
6/5/2014,37,28,68,0.3,1000,TRUE
6/6/2014,37,28,68,0.7,999,TRUE
6/7/2014,37,28,68,1.2,998,TRUE
6/8/2014,37,28,68,0,997,FALSE
6/9/2014,36,28,72,2,998,TRUE
6/10/2014,37,28,71,1.3,998,TRUE
6/11/2014,36,28,74,0.5,998,TRUE
6/12/2014,38,28,71,1.2,996,TRUE
6/13/2014,39,28,67,0,995,FALSE
6/14/2014,39,29,65,0.5,997,TRUE
6/15/2014,38,29,61,0.3,998,TRUE
6/16/2014,36,30,61,5.6,997,TRUE
6/17/2014,36,29,66,1,997,TRUE
6/18/2014,36,29,68,0.1,996,TRUE
6/19/2014,31,27,84,0,996,FALSE
6/20/2014,28,27,92,0,995,FALSE
6/21/2014,30,26,91,3.8,996,TRUE
6/22/2014,32,27,86,9.7,998,TRUE
6/23/2014,34,27,85,4.5,998,TRUE
6/24/2014,35,27,79,1.3,997,TRUE
6/25/2014,35,27,75,1,998,TRUE
6/26/2014,34,28,77,1.2,1000,TRUE
6/27/2014,34,27,79,6.5,1004,TRUE
6/28/2014,34,26,77,0.3,1002,TRUE
6/29/2014,33,27,81,3,1000,TRUE
6/30/2014,32,27,89,9.9,999,TRUE
7/1/2014,33,26,82,0,1000,FALSE
7/2/2014,32,26,84,0,999,FALSE
7/3/2014,33,26,82,0,997,FALSE
7/4/2014,32,26,83,2.8,997,TRUE
7/5/2014,32,26,84,6.3,1001,TRUE
7/6/2014,35,26,78,0.6,1003,TRUE
7/7/2014,34,27,79,1.6,1002,TRUE
7/8/2014,32,27,83,13.9,999,TRUE
7/9/2014,33,26,81,0.2,999,TRUE
7/10/2014,34,27,80,1.1,998,TRUE
7/11/2014,34,27,79,0.1,998,TRUE
7/12/2014,35,27,74,0,997,FALSE
7/13/2014,34,27,77,1.4,998,TRUE
7/14/2014,33,27,83,2.4,999,TRUE
7/15/2014,32,27,82,1,999,TRUE
7/16/2014,31,27,85,0,1000,FALSE
7/17/2014,31,26,83,0,999,FALSE
7/18/2014,34,26,80,0,998,FALSE
7/19/2014,33,26,80,0.4,996,TRUE
7/20/2014,33,26,81,0,995,FALSE
7/21/2014,31,27,82,0,996,FALSE
7/22/2014,32,26,80,0,999,FALSE
7/23/2014,32,26,79,0,1000,FALSE
7/24/2014,32,26,81,1,1000,TRUE
7/25/2014,34,27,76,0.9,1000,TRUE
7/26/2014,35,27,73,0,1001,FALSE
7/27/2014,34,28,73,0,1002,FALSE
7/28/2014,33,27,76,0,1000,FALSE
7/29/2014,34,27,77,1,999,TRUE
7/30/2014,34,27,75,0,1000,FALSE
7/31/2014,34,27,75,0,1001,FALSE
8/1/2014,35,27,76,0,1000,FALSE
8/2/2014,34,27,76,0,997,FALSE
8/3/2014,33,26,80,0.2,995,TRUE
8/4/2014,30,26,84,0,996,FALSE
8/5/2014,31,26,81,0,999,FALSE
8/6/2014,34,26,80,5.3,999,TRUE
8/7/2014,33,27,82,5.5,999,TRUE
8/8/2014,35,26,78,0.1,999,TRUE
8/9/2014,34,27,78,0,1000,FALSE
8/10/2014,33,26,78,0,1002,FALSE
8/11/2014,33,26,77,0.9,1002,TRUE
8/12/2014,33,26,78,0.6,1001,TRUE
8/13/2014,33,27,82,0.3,1000,TRUE
8/14/2014,29,27,92,3.5,1001,TRUE
8/15/2014,29,26,94,11.3,1002,TRUE
8/16/2014,30,26,91,0,1003,FALSE
8/17/2014,31,26,88,1.1,1003,TRUE
8/18/2014,29,26,89,0.1,1006,TRUE
8/19/2014,31,26,86,0,1007,FALSE
8/20/2014,32,26,86,4,1005,TRUE
8/21/2014,32,26,86,5.4,1003,TRUE
8/22/2014,32,26,85,2,1004,TRUE
8/23/2014,31,26,85,5.2,1006,TRUE
8/24/2014,32,25,85,3.5,1005,TRUE
8/25/2014,32,26,85,2.9,1005,TRUE
8/26/2014,32,26,83,1.8,1004,TRUE
8/27/2014,32,26,84,0.1,1003,TRUE
8/28/2014,31,26,82,0,1003,FALSE
8/29/2014,34,26,78,1.1,1003,TRUE
8/30/2014,33,26,81,0,1003,FALSE
8/31/2014,31,25,85,0,1002,FALSE
9/1/2014,31,25,86,11.6,1003,TRUE
9/2/2014,32,25,83,0.6,1004,TRUE
9/3/2014,33,25,81,0,1004,FALSE
9/4/2014,33,25,81,0,1003,FALSE
9/5/2014,31,25,83,0.1,1001,TRUE
9/6/2014,33,25,81,0.1,1001,TRUE
9/7/2014,33,25,79,0,1004,FALSE
9/8/2014,33,25,81,0,1005,FALSE
9/9/2014,33,25,81,1,1004,TRUE
9/10/2014,32,25,82,1,1004,TRUE
9/11/2014,33,25,81,0.4,1006,TRUE
9/12/2014,32,25,81,0.9,1005,TRUE
9/13/2014,32,26,81,2.1,1004,TRUE
9/14/2014,33,25,80,0.6,1004,TRUE
9/15/2014,33,26,80,0.8,1003,TRUE
9/16/2014,34,25,76,0,1001,FALSE
9/17/2014,35,27,75,2.9,1000,TRUE
9/18/2014,34,27,79,0,1002,FALSE
9/19/2014,31,26,88,0.9,1005,TRUE
9/20/2014,30,25,88,0,1004,FALSE
9/21/2014,30,25,88,5.1,1004,TRUE
9/22/2014,31,26,86,0.7,1004,TRUE
9/23/2014,31,25,86,0,1004,FALSE
9/24/2014,31,25,85,1.2,1006,TRUE
9/25/2014,31,25,86,7.1,1007,TRUE
9/26/2014,31,25,84,13.3,1007,TRUE
9/27/2014,32,25,77,1.1,1009,TRUE
9/28/2014,33,24,76,0.3,1010,TRUE
9/29/2014,33,24,76,1,1009,TRUE
9/30/2014,32,24,77,0.7,1009,TRUE
10/1/2014,33,25,76,0,1009,FALSE
10/2/2014,33,25,76,0,1009,FALSE
10/3/2014,33,25,75,0.1,1008,TRUE
10/4/2014,32,25,75,0.5,1008,TRUE
10/5/2014,33,25,74,0,1009,FALSE
10/6/2014,33,24,74,0,1009,FALSE
10/7/2014,33,25,76,0,1008,FALSE
10/8/2014,32,25,78,1.1,1008,TRUE
10/9/2014,33,25,74,0,1007,FALSE
10/10/2014,32,25,78,1.1,1006,TRUE
10/11/2014,29,24,85,0.5,1007,TRUE
10/12/2014,30,23,84,0,1009,FALSE
10/13/2014,31,24,84,3.6,1010,TRUE
10/14/2014,32,25,81,0,1012,FALSE
10/15/2014,31,24,81,2.7,1012,TRUE
10/16/2014,30,24,82,1.9,1011,TRUE
10/17/2014,30,21,75,0,1011,FALSE
10/18/2014,30,21,76,0,1010,FALSE
10/19/2014,30,21,75,0,1010,FALSE
10/20/2014,30,21,74,0.1,1011,TRUE
10/21/2014,31,22,74,0,1012,FALSE
10/22/2014,31,21,73,0,1013,FALSE
10/23/2014,31,21,71,0,1012,FALSE
10/24/2014,30,21,71,0,1011,FALSE
10/25/2014,30,21,73,0,1011,FALSE
10/26/2014,28,23,73,0,1013,FALSE
10/27/2014,26,22,81,0.4,1013,TRUE
10/28/2014,27,21,79,1.4,1012,TRUE
10/29/2014,28,20,78,0,1011,FALSE
10/30/2014,29,20,76,0,1011,FALSE
10/31/2014,30,20,72,0,1010,FALSE
11/1/2014,30,19,70,0,1010,FALSE
11/2/2014,30,20,72,0,1010,FALSE
11/3/2014,30,20,74,0,1010,FALSE
11/4/2014,30,21,74,0,1009,FALSE
11/5/2014,30,22,75,0,1009,FALSE
11/6/2014,30,21,73,0,1008,FALSE
11/7/2014,31,22,73,0,1009,FALSE
11/8/2014,31,23,69,0,1011,FALSE
11/9/2014,31,24,77,1.2,1012,TRUE
11/10/2014,30,22,69,0,1011,FALSE
11/11/2014,30,20,68,0,1011,FALSE
11/12/2014,30,21,65,0,1012,FALSE
11/13/2014,30,21,63,0,1013,FALSE
11/14/2014,29,19,59,0,1013,FALSE
11/15/2014,29,17,57,0,1012,FALSE
11/16/2014,28,17,66,0,1012,FALSE
11/17/2014,28,19,68,0,1012,FALSE
11/18/2014,29,19,69,0,1013,FALSE
11/19/2014,28,19,69,0,1013,FALSE
11/20/2014,28,20,63,0,1012,FALSE
11/21/2014,28,19,61,0,1012,FALSE
11/22/2014,28,17,54,0,1012,FALSE
11/23/2014,28,17,58,0,1012,FALSE
11/24/2014,27,17,61,0,1013,FALSE
11/25/2014,27,16,56,0,1012,FALSE
11/26/2014,26,17,70,0,1010,FALSE
11/27/2014,26,17,66,0,1011,FALSE
11/28/2014,27,17,68,0,1011,FALSE
11/29/2014,27,16,63,0,1012,FALSE
11/30/2014,27,17,67,0,1011,FALSE
12/1/2014,28,17,66,0,1011,FALSE
12/2/2014,28,17,65,0,1011,FALSE
12/3/2014,27,18,66,0,1011,FALSE
12/4/2014,28,18,69,0,1012,FALSE
12/5/2014,28,19,71,0,1013,FALSE
12/6/2014,28,19,67,0,1013,FALSE
12/7/2014,27,18,62,0,1012,FALSE
12/8/2014,26,16,53,0,1013,FALSE
